Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
67.5	113.5	77.86592862059942	29.81854755220633	0.0764	0.113	0.17	0.2328	0.2531	0.267	0.283	0.314	0.2918	0.2634	0.3828	0.352	-0.0125094075	0.14850037	0.09873708	-0.29752067
68.5	113.5	77.86602086029419	29.81854755220633	0.0764	0.118	0.1734	0.2186	0.2223	0.2404	0.2501	0.3056	0.27	0.2634	0.3471	0.312	-0.0035959922	0.16596715	0.06358205	-0.27599162
69.5	113.5	77.86611309998897	29.81854755220633	0.0764	0.0966	0.138	0.1692	0.2223	0.2404	0.2501	0.2498	0.27	0.2634	0.3471	0.312	0.010874425	0.19236276	0.16300887	-0.28829294
66.5	114.5	77.86583638090464	29.818455312511553	0.0764	0.1048	0.1554	0.1972	0.2352	0.2626	0.2717	0.2807	0.2882	0.2634	0.368	0.3389	-1.292883E-4	0.17472275	0.13457686	-0.28731945
67.5	114.5	77.86592862059942	29.818455312511553	0.0764	0.1064	0.1688	0.2264	0.2352	0.2626	0.2717	0.3112	0.2882	0.2634	0.368	0.3389	-0.016310317	0.15773807	0.08362781	-0.29666665
68.5	114.5	77.86602086029419	29.818455312511553	0.0764	0.1096	0.1678	0.2216	0.2396	0.2577	0.2723	0.3	0.2825	0.2634	0.3708	0.3326	-0.007265687	0.15030678	0.10554558	-0.28259945
69.5	114.5	77.86611309998897	29.818455312511553	0.0764	0.1064	0.1488	0.188	0.2396	0.2577	0.2723	0.2634	0.2825	0.2634	0.3708	0.3326	0.011102985	0.16703588	0.16934721	-0.27802035
67.5	115.5	77.86592862059942	29.818363072816776	0.0764	0.11	0.1698	0.223	0.2352	0.2626	0.2717	0.3083	0.2882	0.2634	0.368	0.3389	-0.011698044	0.16054957	0.08827446	-0.28968835
68.5	115.5	77.86602086029419	29.818363072816776	0.0764	0.1134	0.1696	0.2264	0.2396	0.2577	0.2723	0.3028	0.2825	0.2634	0.3708	0.3326	-0.005758522	0.14436886	0.10095011	-0.28196445
69.5	115.5	77.86611309998897	29.818363072816776	0.0764	0.1064	0.1544	0.1964	0.2396	0.2577	0.2723	0.2812	0.2825	0.2634	0.3708	0.3326	8.946832E-4	0.17755441	0.1374233	-0.29109272
67.5	116.5	77.86592862059942	29.818270833122	0.0718	0.107	0.1644	0.2128	0.2049	0.2344	0.2502	0.2874	0.261	0.2438	0.324	0.2886	-0.0021695036	0.14914036	0.0598626	-0.27224436
68.5	116.5	77.86602086029419	29.818270833122	0.0718	0.113	0.1664	0.222	0.2461	0.262	0.2776	0.3088	0.2892	0.2438	0.3712	0.3392	-0.009527208	0.16352676	0.09176468	-0.2996633
69.5	116.5	77.86611309998897	29.818270833122	0.0718	0.1044	0.1576	0.2092	0.2461	0.262	0.2776	0.2856	0.2892	0.2438	0.3712	0.3392	-0.0032671227	0.15440585	0.13032885	-0.28880867
68.5	117.5	77.86602086029419	29.818178593427223	0.0718	0.1064	0.1636	0.2182	0.2461	0.262	0.2776	0.3007	0.2892	0.2438	0.3712	0.3392	-0.010288577	0.15899019	0.10492631	-0.29528323
69.5	117.5	77.86611309998897	29.818178593427223	0.0718	0.1038	0.158	0.2148	0.2461	0.262	0.2776	0.2889	0.2892	0.2438	0.3712	0.3392	-0.005651184	0.14711136	0.12467809	-0.29290664
68.5	118.5	77.86602086029419	29.818086353732447	0.0718	0.1042	0.1614	0.213	0.2377	0.2552	0.2644	0.2883	0.2809	0.2438	0.3598	0.3266	-0.004979416	0.15020947	0.11032248	-0.28218812
69.5	118.5	77.86611309998897	29.818086353732447	0.0718	0.1032	0.155	0.2082	0.2377	0.2552	0.2644	0.2883	0.2809	0.2438	0.3598	0.3266	-0.0057986113	0.16132933	0.11032248	-0.30069932
68.5	119.5	77.86602086029419	29.81799411403767	0.0718	0.1032	0.1562	0.2046	0.2377	0.2552	0.2644	0.2809	0.2809	0.2438	0.3598	0.3266	-0.001554708	0.15715756	0.12314657	-0.28528938
69.5	119.5	77.86611309998897	29.81799411403767	0.0718	0.105	0.1528	0.209	0.2377	0.2552	0.2644	0.286	0.2809	0.2438	0.3598	0.3266	-0.0030050103	0.15555556	0.114276856	-0.3035552
69.5	120.5	77.86611309998897	29.817901874342894	0.0718	0.1024	0.1544	0.207	0.2173	0.2326	0.2483	0.2902	0.2596	0.2438	0.3352	0.3108	-0.0075436193	0.16733707	0.071953975	-0.30544308
69.5	121.5	77.86611309998897	29.817809634648118	0.0718	0.1024	0.1548	0.2076	0.2173	0.2326	0.2483	0.2865	0.2596	0.2438	0.3352	0.3108	-0.005421676	0.15968429	0.07833361	-0.29843646
68.5	122.5	77.86602086029419	29.81771739495334	0.0645	0.0913	0.1278	0.1582	0.1931	0.217	0.2324	0.2304	0.2417	0.2124	0.3001	0.273	0.017658565	0.18579517	0.13138549	-0.28643215
69.5	122.5	77.86611309998897	29.81771739495334	0.0645	0.1056	0.1548	0.2044	0.1931	0.217	0.2324	0.2792	0.2417	0.2124	0.3001	0.273	0.0013863266	0.15467325	0.036078047	-0.28663594
