Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	PISI	NDVI	NDBI	NDWI
56.5	140.5	77.86491398395687	29.816057080447365	0.0568	0.0558	0.0849	0.0644	0.1176	0.2216	0.2361	0.2524	0.2502	0.2219	0.1393	0.0825	-0.024040047	0.59343433	-0.28874138	-0.49659058
57.5	140.5	77.86500622365165	29.816057080447365	0.0568	0.0604	0.0868	0.0673	0.1176	0.2216	0.2361	0.2596	0.2502	0.2219	0.1393	0.0825	-0.024400927	0.5882533	-0.30157936	-0.49884528
58.5	140.5	77.86509846334643	29.816057080447365	0.0568	0.0604	0.0868	0.0673	0.1176	0.2216	0.2361	0.2596	0.2502	0.2219	0.1393	0.0825	-0.024400927	0.5882533	-0.30157936	-0.49884528
59.5	140.5	77.86519070304121	29.816057080447365	0.0568	0.0601	0.0852	0.0635	0.1128	0.2211	0.2448	0.2597	0.2484	0.2219	0.135	0.0807	-0.02470403	0.6070545	-0.31593615	-0.5059438
54.5	141.5	77.86472950456732	29.81596484075259	0.0571	0.0626	0.0862	0.0689	0.1105	0.1998	0.2171	0.2388	0.2269	0.2246	0.1506	0.0949	-0.010669881	0.5521612	-0.22650231	-0.46953848
55.5	141.5	77.8648217442621	29.81596484075259	0.0571	0.0593	0.0838	0.0653	0.1105	0.1998	0.2171	0.2342	0.2269	0.2246	0.1506	0.0949	-0.010735139	0.56393987	-0.21725571	-0.47295597
56.5	141.5	77.86491398395687	29.81596484075259	0.0568	0.0637	0.0865	0.0662	0.1165	0.2262	0.2401	0.2474	0.2551	0.2219	0.1409	0.0832	-0.014700862	0.5778061	-0.27427247	-0.4818808
57.5	141.5	77.86500622365165	29.81596484075259	0.0568	0.0626	0.0888	0.0652	0.1165	0.2262	0.2401	0.2686	0.2551	0.2219	0.1409	0.0832	-0.02776017	0.60934687	-0.3118437	-0.50307775
58.5	141.5	77.86509846334643	29.81596484075259	0.0568	0.0626	0.0888	0.0652	0.1165	0.2262	0.2401	0.2686	0.2551	0.2219	0.1409	0.0832	-0.02776017	0.60934687	-0.3118437	-0.50307775
56.5	142.5	77.86491398395687	29.815872601057812	0.0568	0.0649	0.0875	0.0673	0.1165	0.2262	0.2401	0.2352	0.2551	0.2219	0.1409	0.0832	-0.006721119	0.5550413	-0.2507312	-0.45770067
57.5	142.5	77.86500622365165	29.815872601057812	0.0568	0.0626	0.0868	0.063	0.1165	0.2262	0.2401	0.2505	0.2551	0.2219	0.1409	0.0832	-0.017379824	0.5980861	-0.28002042	-0.48532462
