Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
9.5	72.5	78.08619701172564	29.89990296299918	0.056	0.0722	0.1028	0.1188	0.1682	0.2409	0.2695	0.285	0.3014	0.3014	0.2878	0.196	0.4115899	0.004888299	-0.46982983
83.5	81.5	78.09302274913911	29.899072805746194	0.0639	0.0917	0.1268	0.151	0.1734	0.2007	0.2142	0.2176	0.2268	0.2284	0.2609	0.2361	0.1806837	0.09049109	-0.26364693
84.5	81.5	78.09311498883389	29.899072805746194	0.0639	0.0976	0.1266	0.151	0.1734	0.2007	0.2142	0.2148	0.2268	0.2284	0.2609	0.2361	0.17441227	0.0969098	-0.258348
81.5	82.5	78.09283826974955	29.898980566051417	0.0654	0.0938	0.1288	0.1534	0.1742	0.1963	0.2149	0.2198	0.223	0.2284	0.2626	0.2355	0.17792067	0.08872307	-0.26104414
82.5	82.5	78.09293050944433	29.898980566051417	0.0659	0.0944	0.1268	0.1542	0.1714	0.1963	0.2113	0.2173	0.2199	0.2284	0.26	0.2364	0.16985194	0.08946154	-0.26300493
83.5	82.5	78.09302274913911	29.898980566051417	0.0659	0.0936	0.1216	0.1498	0.1714	0.1963	0.2113	0.213	0.2199	0.2284	0.26	0.2364	0.17420065	0.09936573	-0.27316198
84.5	82.5	78.09311498883389	29.898980566051417	0.0659	0.0936	0.1216	0.1498	0.1714	0.1963	0.2113	0.213	0.2199	0.2284	0.26	0.2364	0.17420065	0.09936573	-0.27316198
79.5	83.5	78.09265379036	29.89888832635664	0.0635	0.092	0.1252	0.1498	0.1696	0.2027	0.2185	0.2191	0.226	0.2598	0.2597	0.2298	0.18785578	0.084795326	-0.27272725
80.5	83.5	78.09274603005478	29.89888832635664	0.0654	0.0924	0.1254	0.1478	0.1742	0.1963	0.2149	0.2179	0.223	0.2284	0.2626	0.2355	0.19168717	0.09302812	-0.2694436
81.5	83.5	78.09283826974955	29.89888832635664	0.0654	0.091	0.1246	0.152	0.1742	0.1963	0.2149	0.2138	0.223	0.2284	0.2626	0.2355	0.16894479	0.10243494	-0.26359338
