Pixel-X	Pixel-Y	Longitude	Latitude	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	NDVI	NDBI	NDWI
44.5	67.5	78.08942540104282	29.900364161473064	0.0859	0.0944	0.1146	0.1302	0.143	0.1546	0.1602	0.1728	0.1695	0.1894	0.1942	0.1585	0.14059408	0.058310598	-0.20250522
45.5	67.5	78.0895176407376	29.900364161473064	0.0859	0.1032	0.1232	0.1382	0.1577	0.1698	0.1769	0.1892	0.1955	0.1894	0.2028	0.1622	0.15577275	0.034693893	-0.2112676
46.5	67.5	78.08960988043238	29.900364161473064	0.0859	0.1108	0.1328	0.1544	0.1577	0.1698	0.1769	0.2128	0.1955	0.1894	0.2028	0.1622	0.15904136	-0.024061576	-0.23148148
47.5	67.5	78.08970212012716	29.900364161473064	0.0856	0.118	0.1418	0.1704	0.1852	0.1938	0.2168	0.2304	0.2271	0.1637	0.2537	0.2045	0.14970061	0.04813054	-0.23804405
48.5	67.5	78.08979435982192	29.900364161473064	0.0856	0.1154	0.1402	0.1694	0.1852	0.1938	0.2168	0.231	0.2271	0.1637	0.2537	0.2045	0.15384614	0.046833057	-0.24461207
49.5	67.5	78.0898865995167	29.900364161473064	0.0856	0.1164	0.1388	0.162	0.1573	0.176	0.1894	0.2189	0.2009	0.1637	0.2446	0.2037	0.14938302	0.055447686	-0.22393067
42.5	68.5	78.08924092165327	29.900271921778288	0.0859	0.1013	0.12	0.133	0.143	0.1546	0.1602	0.182	0.1695	0.1894	0.1942	0.1585	0.15555555	0.032429554	-0.20529802
43.5	68.5	78.08933316134805	29.900271921778288	0.0859	0.1013	0.12	0.133	0.143	0.1546	0.1602	0.182	0.1695	0.1894	0.1942	0.1585	0.15555555	0.032429554	-0.20529802
44.5	68.5	78.08942540104282	29.900271921778288	0.0859	0.0884	0.1088	0.1168	0.143	0.1546	0.1602	0.1535	0.1695	0.1894	0.1942	0.1585	0.13577507	0.1170549	-0.17041557
45.5	68.5	78.0895176407376	29.900271921778288	0.0859	0.0954	0.11	0.124	0.1577	0.1698	0.1769	0.16	0.1955	0.1894	0.2028	0.1622	0.12676056	0.11797136	-0.18518518
46.5	68.5	78.08960988043238	29.900271921778288	0.0859	0.1118	0.1288	0.1564	0.1577	0.1698	0.1769	0.2018	0.1955	0.1894	0.2028	0.1622	0.12674487	0.0024715818	-0.22081064
47.5	68.5	78.08970212012716	29.900271921778288	0.0856	0.1216	0.1412	0.1688	0.1852	0.1938	0.2168	0.2322	0.2271	0.1637	0.2537	0.2045	0.15810475	0.044247773	-0.24370645
48.5	68.5	78.08979435982192	29.900271921778288	0.0856	0.1154	0.1388	0.1666	0.1852	0.1938	0.2168	0.2254	0.2271	0.1637	0.2537	0.2045	0.14999999	0.059069064	-0.23778145
49.5	68.5	78.0898865995167	29.900271921778288	0.0856	0.109	0.1296	0.1464	0.1573	0.176	0.1894	0.2088	0.2009	0.1637	0.2446	0.2037	0.17567566	0.078958966	-0.23404254
50.5	68.5	78.08997883921148	29.900271921778288	0.0856	0.0963	0.1128	0.1274	0.1573	0.176	0.1894	0.1798	0.2009	0.1637	0.2446	0.2037	0.17057294	0.15268613	-0.22898154
51.5	68.5	78.09007107890626	29.900271921778288	0.0856	0.0949	0.1122	0.1198	0.1387	0.1559	0.1667	0.1793	0.1801	0.1637	0.2211	0.1948	0.1989301	0.10439562	-0.23018867
52.5	68.5	78.09016331860103	29.900271921778288	0.0856	0.0949	0.1122	0.1198	0.1387	0.1559	0.1667	0.1793	0.1801	0.1637	0.2211	0.1948	0.1989301	0.10439562	-0.23018867
53.5	68.5	78.09025555829581	29.900271921778288	0.0856	0.0959	0.1128	0.1242	0.1387	0.1559	0.1667	0.1722	0.1801	0.1637	0.2211	0.1948	0.1619433	0.12433259	-0.20842102
54.5	68.5	78.09034779799059	29.900271921778288	0.0839	0.0943	0.1094	0.128	0.1442	0.156	0.1659	0.1718	0.1794	0.1714	0.2212	0.1978	0.14609738	0.12569974	-0.22190614
41.5	69.5	78.08914868195849	29.90017968208351	0.0859	0.1144	0.135	0.1622	0.1663	0.1919	0.2066	0.2338	0.2314	0.1894	0.2634	0.2091	0.18080805	0.059533376	-0.26789585
42.5	69.5	78.08924092165327	29.90017968208351	0.0859	0.1028	0.1282	0.1386	0.1527	0.1754	0.1881	0.2026	0.193	0.1894	0.2115	0.168	0.18757325	0.021492397	-0.22490934
43.5	69.5	78.08933316134805	29.90017968208351	0.0859	0.0884	0.1096	0.1158	0.1527	0.1754	0.1881	0.1645	0.193	0.1894	0.2115	0.168	0.17374241	0.12500001	-0.20029186
44.5	69.5	78.08942540104282	29.90017968208351	0.0859	0.0884	0.1096	0.1158	0.1527	0.1754	0.1881	0.1645	0.193	0.1894	0.2115	0.168	0.17374241	0.12500001	-0.20029186
45.5	69.5	78.0895176407376	29.90017968208351	0.0859	0.0965	0.1136	0.1272	0.1473	0.1599	0.1713	0.1722	0.1802	0.1894	0.1774	0.1331	0.15030056	0.014874139	-0.20503847
46.5	69.5	78.08960988043238	29.90017968208351	0.0859	0.1092	0.1294	0.155	0.1473	0.1599	0.1713	0.2024	0.1802	0.1894	0.1774	0.1331	0.1326245	-0.065824136	-0.22001205
47.5	69.5	78.08970212012716	29.90017968208351	0.0856	0.1178	0.1362	0.1606	0.1668	0.1756	0.1861	0.2272	0.1957	0.1637	0.2219	0.1804	0.171738	-0.011801382	-0.2504128
48.5	69.5	78.08979435982192	29.90017968208351	0.0856	0.1128	0.1342	0.1614	0.1668	0.1756	0.1861	0.2134	0.1957	0.1637	0.2219	0.1804	0.13874066	0.019526752	-0.2278481
49.5	69.5	78.0898865995167	29.90017968208351	0.0856	0.1004	0.1214	0.1368	0.148	0.1581	0.1611	0.1844	0.1834	0.1637	0.2281	0.199	0.14819427	0.10593938	-0.20601703
50.5	69.5	78.08997883921148	29.90017968208351	0.0856	0.0921	0.1078	0.1194	0.148	0.1581	0.1611	0.1724	0.1834	0.1637	0.2281	0.199	0.18163124	0.13907616	-0.2305496
51.5	69.5	78.09007107890626	29.90017968208351	0.0856	0.0902	0.1048	0.1158	0.1323	0.1419	0.1492	0.1698	0.1591	0.1637	0.2084	0.1889	0.18907562	0.1020624	-0.23670793
52.5	69.5	78.09016331860103	29.90017968208351	0.0856	0.0883	0.1048	0.1148	0.1323	0.1419	0.1492	0.1606	0.1591	0.1637	0.2084	0.1889	0.16630359	0.12953927	-0.2102487
53.5	69.5	78.09025555829581	29.90017968208351	0.0856	0.0883	0.1048	0.1148	0.1323	0.1419	0.1492	0.1606	0.1591	0.1637	0.2084	0.1889	0.16630359	0.12953927	-0.2102487
54.5	69.5	78.09034779799059	29.90017968208351	0.0839	0.0984	0.1078	0.1174	0.1325	0.1428	0.1498	0.1598	0.1565	0.1714	0.2093	0.1868	0.15295814	0.13411	-0.19431986
55.5	69.5	78.09044003768537	29.90017968208351	0.0839	0.097	0.1126	0.1238	0.1325	0.1428	0.1498	0.1648	0.1565	0.1714	0.2093	0.1868	0.14206514	0.11895213	-0.18817593
56.5	69.5	78.09053227738013	29.90017968208351	0.0839	0.0948	0.1124	0.1262	0.1384	0.1534	0.1632	0.173	0.1669	0.1714	0.216	0.1884	0.15641707	0.110539876	-0.21233353
57.5	69.5	78.09062451707491	29.90017968208351	0.0839	0.0946	0.1132	0.129	0.1384	0.1534	0.1632	0.1694	0.1669	0.1714	0.216	0.1884	0.13538879	0.120913334	-0.19886766
58.5	69.5	78.0907167567697	29.90017968208351	0.0839	0.1002	0.1182	0.1354	0.1499	0.1631	0.1711	0.1788	0.1824	0.1714	0.2305	0.1987	0.1381286	0.12631321	-0.20404042
59.5	69.5	78.09080899646447	29.90017968208351	0.0839	0.1028	0.1228	0.1356	0.1523	0.1647	0.1755	0.1916	0.1914	0.1714	0.237	0.2022	0.17114913	0.10592629	-0.2188295
40.5	70.5	78.08905644226371	29.900087442388735	0.0859	0.0974	0.113	0.133	0.1663	0.1919	0.2066	0.2132	0.2314	0.1894	0.2634	0.2091	0.231658	0.10532939	-0.30717352
41.5	70.5	78.08914868195849	29.900087442388735	0.0859	0.11	0.1318	0.1528	0.1663	0.1919	0.2066	0.2392	0.2314	0.1894	0.2634	0.2091	0.22040817	0.048149608	-0.28948787
42.5	70.5	78.08924092165327	29.900087442388735	0.0859	0.1072	0.1328	0.1464	0.1527	0.1754	0.1881	0.2286	0.193	0.1894	0.2115	0.168	0.21919997	-0.038854785	-0.26508024
43.5	70.5	78.08933316134805	29.900087442388735	0.0859	0.0965	0.1154	0.1286	0.1527	0.1754	0.1881	0.2014	0.193	0.1894	0.2115	0.168	0.22060604	0.024461146	-0.27146465
44.5	70.5	78.08942540104282	29.900087442388735	0.0859	0.0965	0.1154	0.1286	0.1527	0.1754	0.1881	0.2014	0.193	0.1894	0.2115	0.168	0.22060604	0.024461146	-0.27146465
45.5	70.5	78.0895176407376	29.900087442388735	0.0859	0.0929	0.109	0.1224	0.1473	0.1599	0.1713	0.171	0.1802	0.1894	0.1774	0.1331	0.16564418	0.01836966	-0.22142859
46.5	70.5	78.08960988043238	29.900087442388735	0.0859	0.0938	0.1144	0.1332	0.1473	0.1599	0.1713	0.1578	0.1802	0.1894	0.1774	0.1331	0.084536076	0.05847252	-0.1594416
47.5	70.5	78.08970212012716	29.900087442388735	0.0856	0.1044	0.124	0.1412	0.1668	0.1756	0.1861	0.1844	0.1957	0.1637	0.2219	0.1804	0.13267814	0.09229632	-0.19584957
48.5	70.5	78.08979435982192	29.900087442388735	0.0856	0.1034	0.125	0.1434	0.1668	0.1756	0.1861	0.1924	0.1957	0.1637	0.2219	0.1804	0.14592017	0.07120446	-0.21235032
49.5	70.5	78.0898865995167	29.900087442388735	0.0856	0.099	0.1152	0.1334	0.148	0.1581	0.1611	0.1796	0.1834	0.1637	0.2281	0.199	0.14760385	0.11896002	-0.2184532
50.5	70.5	78.08997883921148	29.900087442388735	0.0856	0.0976	0.1174	0.1362	0.148	0.1581	0.1611	0.1717	0.1834	0.1637	0.2281	0.199	0.11529719	0.14107053	-0.1878243
51.5	70.5	78.09007107890626	29.900087442388735	0.0856	0.0946	0.1124	0.1234	0.1323	0.1419	0.1492	0.1602	0.1591	0.1637	0.2084	0.1889	0.12976022	0.13076505	-0.17534849
52.5	70.5	78.09016331860103	29.900087442388735	0.0856	0.0923	0.105	0.1158	0.1323	0.1419	0.1492	0.1493	0.1591	0.1637	0.2084	0.1889	0.12636739	0.16522226	-0.1742037
53.5	70.5	78.09025555829581	29.900087442388735	0.0856	0.0923	0.105	0.1158	0.1323	0.1419	0.1492	0.1493	0.1591	0.1637	0.2084	0.1889	0.12636739	0.16522226	-0.1742037
54.5	70.5	78.09034779799059	29.900087442388735	0.0839	0.0927	0.1054	0.1166	0.1325	0.1428	0.1498	0.1521	0.1565	0.1714	0.2093	0.1868	0.1321176	0.15827338	-0.1813592
55.5	70.5	78.09044003768537	29.900087442388735	0.0839	0.0956	0.1124	0.1214	0.1325	0.1428	0.1498	0.1614	0.1565	0.1714	0.2093	0.1868	0.14144273	0.12921497	-0.17896275
56.5	70.5	78.09053227738013	29.900087442388735	0.0839	0.0939	0.1102	0.12	0.1384	0.1534	0.1632	0.17	0.1669	0.1714	0.216	0.1884	0.17241381	0.11917099	-0.21341898
57.5	70.5	78.09062451707491	29.900087442388735	0.0839	0.0966	0.112	0.1242	0.1384	0.1534	0.1632	0.1724	0.1669	0.1714	0.216	0.1884	0.16250841	0.112255424	-0.21237691
58.5	70.5	78.0907167567697	29.900087442388735	0.0839	0.1002	0.1216	0.1356	0.1499	0.1631	0.1711	0.1769	0.1824	0.1714	0.2305	0.1987	0.13216	0.13156603	-0.18525963
40.5	71.5	78.08905644226371	29.899995202693958	0.0859	0.0936	0.1086	0.1208	0.151	0.1768	0.1945	0.21	0.2078	0.1894	0.2458	0.1935	0.2696493	0.078543246	-0.3182674
41.5	71.5	78.08914868195849	29.899995202693958	0.0859	0.1009	0.1224	0.134	0.151	0.1768	0.1945	0.2326	0.2078	0.1894	0.2458	0.1935	0.268958	0.027591974	-0.31042254
42.5	71.5	78.08924092165327	29.899995202693958	0.0859	0.11	0.1316	0.1492	0.1555	0.1875	0.1935	0.2374	0.2221	0.1894	0.2371	0.1885	0.22814275	-6.322238E-4	-0.28672084
43.5	71.5	78.08933316134805	29.899995202693958	0.0859	0.1009	0.1244	0.1396	0.1555	0.1875	0.1935	0.227	0.2221	0.1894	0.2371	0.1885	0.238407	0.021762567	-0.29197496
44.5	71.5	78.08942540104282	29.899995202693958	0.0859	0.1009	0.1244	0.1396	0.1555	0.1875	0.1935	0.227	0.2221	0.1894	0.2371	0.1885	0.238407	0.021762567	-0.29197496
45.5	71.5	78.0895176407376	29.899995202693958	0.0859	0.0976	0.1166	0.1278	0.1493	0.1698	0.1796	0.203	0.1943	0.1894	0.2041	0.1673	0.22732766	0.002702048	-0.2703379
46.5	71.5	78.08960988043238	29.899995202693958	0.0859	0.0921	0.111	0.1272	0.1493	0.1698	0.1796	0.167	0.1943	0.1894	0.2041	0.1673	0.13528208	0.09997306	-0.20143883
47.5	71.5	78.08970212012716	29.899995202693958	0.0856	0.1036	0.1154	0.1306	0.1483	0.1614	0.1719	0.1738	0.1903	0.1637	0.2201	0.1888	0.14191853	0.117542505	-0.2019364
48.5	71.5	78.08979435982192	29.899995202693958	0.0856	0.099	0.1172	0.1296	0.1483	0.1614	0.1719	0.177	0.1903	0.1637	0.2201	0.1888	0.15459882	0.10853689	-0.20326307
49.5	71.5	78.0898865995167	29.899995202693958	0.0856	0.1026	0.1258	0.1356	0.145	0.1532	0.1677	0.1844	0.1791	0.1637	0.2305	0.2107	0.15250002	0.11111109	-0.18891041
50.5	71.5	78.08997883921148	29.899995202693958	0.0856	0.101	0.1272	0.1464	0.145	0.1532	0.1677	0.1936	0.1791	0.1637	0.2305	0.2107	0.13882351	0.087007776	-0.20698251
51.5	71.5	78.09007107890626	29.899995202693958	0.0856	0.096	0.1154	0.1252	0.133	0.1428	0.1527	0.1672	0.1613	0.1637	0.2106	0.196	0.14363883	0.11487561	-0.18329793
52.5	71.5	78.09016331860103	29.899995202693958	0.0856	0.094	0.1058	0.1152	0.133	0.1428	0.1527	0.1503	0.1613	0.1637	0.2106	0.196	0.13220339	0.16708231	-0.17376022
53.5	71.5	78.09025555829581	29.899995202693958	0.0856	0.094	0.1058	0.1152	0.133	0.1428	0.1527	0.1503	0.1613	0.1637	0.2106	0.196	0.13220339	0.16708231	-0.17376022
54.5	71.5	78.09034779799059	29.899995202693958	0.0839	0.0954	0.1082	0.1182	0.1278	0.1359	0.1419	0.1485	0.1569	0.1714	0.2034	0.1842	0.1136108	0.15601024	-0.15699258
55.5	71.5	78.09044003768537	29.899995202693958	0.0839	0.0949	0.1132	0.123	0.1278	0.1359	0.1419	0.161	0.1569	0.1714	0.2034	0.1842	0.1338028	0.11635566	-0.1743253
56.5	71.5	78.09053227738013	29.899995202693958	0.0839	0.0946	0.1124	0.1216	0.1382	0.1507	0.1573	0.1614	0.1684	0.1714	0.2131	0.1866	0.14063606	0.13805072	-0.17896275
57.5	71.5	78.09062451707491	29.899995202693958	0.0839	0.096	0.113	0.1248	0.1382	0.1507	0.1573	0.1666	0.1684	0.1714	0.2131	0.1866	0.14344546	0.1224651	-0.19170246
58.5	71.5	78.0907167567697	29.899995202693958	0.0839	0.1026	0.1206	0.1328	0.143	0.1636	0.1726	0.1729	0.1837	0.1714	0.2297	0.2013	0.13117439	0.14108294	-0.17819422
41.5	72.5	78.08914868195849	29.89990296299918	0.0859	0.0898	0.1124	0.1226	0.151	0.1768	0.1945	0.2202	0.2078	0.1894	0.2458	0.1935	0.28471413	0.054935623	-0.32411304
42.5	72.5	78.08924092165327	29.89990296299918	0.0859	0.0976	0.1182	0.1306	0.1555	0.1875	0.1935	0.216	0.2221	0.1894	0.2371	0.1885	0.24639353	0.046568085	-0.29263917
43.5	72.5	78.08933316134805	29.89990296299918	0.0859	0.0945	0.1196	0.1234	0.1555	0.1875	0.1935	0.2054	0.2221	0.1894	0.2371	0.1885	0.24939173	0.07163842	-0.26400003
44.5	72.5	78.08942540104282	29.89990296299918	0.0859	0.0945	0.1196	0.1234	0.1555	0.1875	0.1935	0.2054	0.2221	0.1894	0.2371	0.1885	0.24939173	0.07163842	-0.26400003
45.5	72.5	78.0895176407376	29.89990296299918	0.0859	0.0932	0.1152	0.1266	0.1493	0.1698	0.1796	0.1888	0.1943	0.1894	0.2041	0.1673	0.19720992	0.038941182	-0.24210529
46.5	72.5	78.08960988043238	29.89990296299918	0.0859	0.1002	0.12	0.14	0.1493	0.1698	0.1796	0.2029	0.1943	0.1894	0.2041	0.1673	0.18343543	0.0029483796	-0.25673586
47.5	72.5	78.08970212012716	29.89990296299918	0.0856	0.11	0.124	0.1438	0.1483	0.1614	0.1719	0.2042	0.1903	0.1637	0.2201	0.1888	0.1735632	0.03747349	-0.2443632
48.5	72.5	78.08979435982192	29.89990296299918	0.0856	0.0973	0.1174	0.132	0.1483	0.1614	0.1719	0.1778	0.1903	0.1637	0.2201	0.1888	0.14783731	0.10630812	-0.20460705
49.5	72.5	78.0898865995167	29.89990296299918	0.0856	0.0958	0.1102	0.1254	0.145	0.1532	0.1677	0.157	0.1791	0.1637	0.2305	0.2107	0.111898005	0.1896774	-0.17514971
50.5	72.5	78.08997883921148	29.89990296299918	0.0856	0.0966	0.1192	0.1328	0.145	0.1532	0.1677	0.1724	0.1791	0.1637	0.2305	0.2107	0.12975098	0.14420451	-0.1824417
51.5	72.5	78.09007107890626	29.89990296299918	0.0856	0.091	0.1116	0.1228	0.133	0.1428	0.1527	0.1624	0.1613	0.1637	0.2106	0.196	0.13884996	0.12922251	-0.1854015
52.5	72.5	78.09016331860103	29.89990296299918	0.0856	0.091	0.1068	0.1132	0.133	0.1428	0.1527	0.1527	0.1613	0.1637	0.2106	0.196	0.1485521	0.1593724	-0.17687865
53.5	72.5	78.09025555829581	29.89990296299918	0.0856	0.091	0.1068	0.1132	0.133	0.1428	0.1527	0.1527	0.1613	0.1637	0.2106	0.196	0.1485521	0.1593724	-0.17687865
54.5	72.5	78.09034779799059	29.89990296299918	0.0839	0.094	0.1086	0.1188	0.1278	0.1359	0.1419	0.1565	0.1569	0.1714	0.2034	0.1842	0.13694151	0.13031399	-0.18068653
55.5	72.5	78.09044003768537	29.89990296299918	0.0839	0.0952	0.1156	0.126	0.1278	0.1359	0.1419	0.165	0.1569	0.1714	0.2034	0.1842	0.13402063	0.10423451	-0.17605135
56.5	72.5	78.09053227738013	29.89990296299918	0.0839	0.0962	0.1132	0.1244	0.1382	0.1507	0.1573	0.1663	0.1684	0.1714	0.2131	0.1866	0.14413485	0.12335267	-0.1899821
57.5	72.5	78.09062451707491	29.89990296299918	0.0839	0.0927	0.111	0.1244	0.1382	0.1507	0.1573	0.1696	0.1684	0.1714	0.2131	0.1866	0.1537415	0.11366607	-0.20883818
58.5	72.5	78.0907167567697	29.89990296299918	0.0839	0.0999	0.1182	0.1282	0.143	0.1636	0.1726	0.1756	0.1837	0.1714	0.2297	0.2013	0.15602374	0.13348135	-0.19537103
42.5	73.5	78.08924092165327	29.899810723304405	0.0804	0.0932	0.1132	0.1196	0.1421	0.1604	0.1725	0.1858	0.1866	0.1938	0.233	0.1919	0.21676491	0.11270295	-0.24280936
43.5	73.5	78.08933316134805	29.899810723304405	0.0804	0.0965	0.1152	0.1244	0.1421	0.1604	0.1725	0.1902	0.1866	0.1938	0.233	0.1919	0.2091545	0.1011342	-0.24557959
44.5	73.5	78.08942540104282	29.899810723304405	0.0804	0.1021	0.1208	0.1352	0.1591	0.1823	0.1968	0.194	0.2043	0.1938	0.2426	0.1998	0.17861485	0.11131468	-0.2325286
45.5	73.5	78.0895176407376	29.899810723304405	0.0804	0.1021	0.1208	0.1352	0.1591	0.1823	0.1968	0.194	0.2043	0.1938	0.2426	0.1998	0.17861485	0.11131468	-0.2325286
46.5	73.5	78.08960988043238	29.899810723304405	0.0804	0.104	0.1294	0.1484	0.1591	0.1823	0.1968	0.2149	0.2043	0.1938	0.2426	0.1998	0.18304434	0.06054643	-0.24832995
47.5	73.5	78.08970212012716	29.899810723304405	0.0844	0.1108	0.1342	0.1564	0.1562	0.1779	0.1913	0.222	0.2084	0.1831	0.241	0.2021	0.17336154	0.041036703	-0.24649072
48.5	73.5	78.08979435982192	29.899810723304405	0.0844	0.1106	0.1318	0.1426	0.1562	0.1779	0.1913	0.2008	0.2084	0.1831	0.241	0.2021	0.16948166	0.090991385	-0.20745642
49.5	73.5	78.0898865995167	29.899810723304405	0.0844	0.0946	0.1124	0.1262	0.138	0.1535	0.167	0.1837	0.1772	0.1831	0.2247	0.2016	0.18554369	0.1003918	-0.240797
50.5	73.5	78.08997883921148	29.899810723304405	0.0844	0.0967	0.1154	0.1272	0.138	0.1535	0.167	0.1902	0.1772	0.1831	0.2247	0.2016	0.19848768	0.08315257	-0.24476439
51.5	73.5	78.09007107890626	29.899810723304405	0.0844	0.0968	0.1162	0.1328	0.1445	0.1531	0.1662	0.1786	0.1743	0.1831	0.2263	0.2072	0.14707771	0.117806874	-0.21166892
52.5	73.5	78.09016331860103	29.899810723304405	0.0844	0.0974	0.117	0.1266	0.1445	0.1531	0.1662	0.1694	0.1743	0.1831	0.2263	0.2072	0.14459462	0.14379579	-0.18296091
53.5	73.5	78.09025555829581	29.899810723304405	0.0869	0.0946	0.113	0.1236	0.1392	0.1487	0.1595	0.1564	0.1671	0.1969	0.2158	0.2003	0.11714285	0.15959165	-0.16109873
54.5	73.5	78.09034779799059	29.899810723304405	0.0869	0.0946	0.113	0.1236	0.1392	0.1487	0.1595	0.1564	0.1671	0.1969	0.2158	0.2003	0.11714285	0.15959165	-0.16109873
55.5	73.5	78.09044003768537	29.899810723304405	0.0869	0.0997	0.1146	0.1264	0.1392	0.1487	0.1595	0.1602	0.1671	0.1969	0.2158	0.2003	0.11793443	0.14787234	-0.16593885
56.5	73.5	78.09053227738013	29.899810723304405	0.0869	0.0987	0.1118	0.1256	0.1468	0.1578	0.1659	0.1692	0.1729	0.1969	0.2247	0.1995	0.1478969	0.1408987	-0.20427047
57.5	73.5	78.09062451707491	29.899810723304405	0.0869	0.0946	0.1148	0.1322	0.1468	0.1578	0.1659	0.1766	0.1729	0.1969	0.2247	0.1995	0.14378236	0.11986048	-0.2120796
58.5	73.5	78.0907167567697	29.899810723304405	0.0869	0.1006	0.1228	0.14	0.1571	0.1708	0.1823	0.1942	0.2014	0.1969	0.2456	0.2127	0.16217832	0.11687132	-0.22523658
43.5	74.5	78.08933316134805	29.89971848360963	0.0804	0.1021	0.1184	0.134	0.1421	0.1604	0.1725	0.1961	0.1866	0.1938	0.233	0.1919	0.18812479	0.08599394	-0.24705881
44.5	74.5	78.08942540104282	29.89971848360963	0.0804	0.1048	0.1244	0.1406	0.1591	0.1823	0.1968	0.2107	0.2043	0.1938	0.2426	0.1998	0.19954458	0.0703728	-0.2575351
45.5	74.5	78.0895176407376	29.89971848360963	0.0804	0.1048	0.1244	0.1406	0.1591	0.1823	0.1968	0.2107	0.2043	0.1938	0.2426	0.1998	0.19954458	0.0703728	-0.2575351
46.5	74.5	78.08960988043238	29.89971848360963	0.0804	0.1013	0.1258	0.1372	0.1591	0.1823	0.1968	0.2246	0.2043	0.1938	0.2426	0.1998	0.24156994	0.03852738	-0.28196347
47.5	74.5	78.08970212012716	29.89971848360963	0.0844	0.0975	0.119	0.132	0.1562	0.1779	0.1913	0.2148	0.2084	0.1831	0.241	0.2021	0.23875433	0.057481345	-0.28699818
48.5	74.5	78.08979435982192	29.89971848360963	0.0844	0.0982	0.1124	0.1278	0.1562	0.1779	0.1913	0.1981	0.2084	0.1831	0.241	0.2021	0.21571033	0.097699836	-0.27600643
49.5	74.5	78.0898865995167	29.89971848360963	0.0844	0.0958	0.111	0.1208	0.138	0.1535	0.167	0.1735	0.1772	0.1831	0.2247	0.2016	0.17906897	0.1285786	-0.21968365
50.5	74.5	78.08997883921148	29.89971848360963	0.0844	0.091	0.1096	0.1226	0.138	0.1535	0.167	0.1669	0.1772	0.1831	0.2247	0.2016	0.15302245	0.14759962	-0.20723325
51.5	74.5	78.09007107890626	29.89971848360963	0.0844	0.0997	0.1204	0.1382	0.1445	0.1531	0.1662	0.1852	0.1743	0.1831	0.2263	0.2072	0.14533088	0.09987848	-0.21204191
52.5	74.5	78.09016331860103	29.89971848360963	0.0844	0.108	0.1264	0.1428	0.1445	0.1531	0.1662	0.1914	0.1743	0.1831	0.2263	0.2072	0.1454219	0.08355278	-0.2045312
53.5	74.5	78.09025555829581	29.89971848360963	0.0869	0.0982	0.1118	0.1282	0.1392	0.1487	0.1595	0.1656	0.1671	0.1969	0.2158	0.2003	0.1272975	0.13162035	-0.19394377
54.5	74.5	78.09034779799059	29.89971848360963	0.0869	0.0982	0.1118	0.1282	0.1392	0.1487	0.1595	0.1656	0.1671	0.1969	0.2158	0.2003	0.1272975	0.13162035	-0.19394377
55.5	74.5	78.09044003768537	29.89971848360963	0.0869	0.1004	0.1144	0.1282	0.1392	0.1487	0.1595	0.162	0.1671	0.1969	0.2158	0.2003	0.116471425	0.1424034	-0.17221418
56.5	74.5	78.09053227738013	29.89971848360963	0.0869	0.103	0.1172	0.1332	0.1468	0.1578	0.1659	0.171	0.1729	0.1969	0.2247	0.1995	0.12426035	0.13570887	-0.18667592
57.5	74.5	78.09062451707491	29.89971848360963	0.0869	0.1054	0.1312	0.1416	0.1468	0.1578	0.1659	0.1858	0.1729	0.1969	0.2247	0.1995	0.13500306	0.09476249	-0.17223975
45.5	75.5	78.0895176407376	29.899626243914852	0.0804	0.0949	0.1154	0.1284	0.1438	0.1618	0.1783	0.1844	0.1902	0.1938	0.2338	0.1953	0.17902815	0.11812527	-0.23015344
46.5	75.5	78.08960988043238	29.899626243914852	0.0804	0.0921	0.1116	0.1218	0.1438	0.1618	0.1783	0.2028	0.1902	0.1938	0.2338	0.1953	0.24953791	0.071003176	-0.29007638
47.5	75.5	78.08970212012716	29.899626243914852	0.0844	0.091	0.108	0.1168	0.1403	0.1618	0.1746	0.2014	0.1896	0.1831	0.2286	0.1913	0.2658705	0.06325581	-0.30187458
48.5	75.5	78.08979435982192	29.899626243914852	0.0844	0.0919	0.1094	0.1188	0.1403	0.1618	0.1746	0.187	0.1896	0.1831	0.2286	0.1913	0.2230216	0.10009622	-0.2618084
49.5	75.5	78.0898865995167	29.899626243914852	0.0844	0.0927	0.1084	0.1178	0.1299	0.1418	0.1539	0.1708	0.1648	0.1831	0.2158	0.2003	0.18364519	0.116399385	-0.22349569
50.5	75.5	78.08997883921148	29.899626243914852	0.0844	0.0946	0.112	0.1256	0.1299	0.1418	0.1539	0.1602	0.1648	0.1831	0.2158	0.2003	0.1210637	0.14787234	-0.17707567
51.5	75.5	78.09007107890626	29.899626243914852	0.0844	0.107	0.121	0.1344	0.1467	0.1575	0.1577	0.173	0.1738	0.1831	0.2303	0.2174	0.12556928	0.14207786	-0.17687073
52.5	75.5	78.09016331860103	29.899626243914852	0.0844	0.108	0.1316	0.1476	0.1467	0.1575	0.1577	0.187	0.1738	0.1831	0.2303	0.2174	0.117752574	0.103762254	-0.17388573
53.5	75.5	78.09025555829581	29.899626243914852	0.0869	0.1042	0.1258	0.141	0.1565	0.1737	0.1707	0.1866	0.1875	0.1969	0.2415	0.2243	0.13919413	0.12824108	-0.19462228
54.5	75.5	78.09034779799059	29.899626243914852	0.0869	0.1042	0.1258	0.141	0.1565	0.1737	0.1707	0.1866	0.1875	0.1969	0.2415	0.2243	0.13919413	0.12824108	-0.19462228
